"No.","Time","Source","Destination","Protocol","Length","Info"
"1860","37.778513","37.200.69.143","172.16.165.165","TCP","1409","80  >  49452 [PSH, ACK] Seq=359601 Ack=1063 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"1861","37.778529","172.16.165.165","37.200.69.143","TCP","54","49452  >  80 [ACK] Seq=1063 Ack=360956 Win=64240 Len=0"
"1862","37.779094","37.200.69.143","172.16.165.165","TCP","1409","80  >  49452 [PSH, ACK] Seq=360956 Ack=1063 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"1863","37.779785","37.200.69.143","172.16.165.165","TCP","1409","80  >  49452 [PSH, ACK] Seq=362311 Ack=1063 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"1864","37.779805","172.16.165.165","37.200.69.143","TCP","54","49452  >  80 [ACK] Seq=1063 Ack=363666 Win=64240 Len=0"
"1865","37.779867","37.200.69.143","172.16.165.165","TCP","1409","80  >  49452 [PSH, ACK] Seq=363666 Ack=1063 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"1866","37.841613","37.200.69.143","172.16.165.165","TCP","1409","80  >  49452 [PSH, ACK] Seq=365021 Ack=1063 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"1867","37.841643","172.16.165.165","37.200.69.143","TCP","54","49452  >  80 [ACK] Seq=1063 Ack=366376 Win=64240 Len=0"
"1868","37.842209","37.200.69.143","172.16.165.165","TCP","1409","80  >  49452 [PSH, ACK] Seq=366376 Ack=1063 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"1869","37.842981","37.200.69.143","172.16.165.165","TCP","1514","80  >  49452 [ACK] Seq=367731 Ack=1063 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1870","37.843009","172.16.165.165","37.200.69.143","TCP","54","49452  >  80 [ACK] Seq=1063 Ack=369191 Win=64240 Len=0"
"1871","37.843071","37.200.69.143","172.16.165.165","TCP","1514","80  >  49452 [ACK] Seq=369191 Ack=1063 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1872","37.843286","37.200.69.143","172.16.165.165","TCP","1514","80  >  49452 [ACK] Seq=370651 Ack=1063 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1873","37.843296","172.16.165.165","37.200.69.143","TCP","54","49452  >  80 [ACK] Seq=1063 Ack=372111 Win=64240 Len=0"
"1874","37.843389","37.200.69.143","172.16.165.165","TCP","1514","80  >  49452 [ACK] Seq=372111 Ack=1063 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1875","37.843391","37.200.69.143","172.16.165.165","TCP","1514","80  >  49452 [ACK] Seq=373571 Ack=1063 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1876","37.843396","37.200.69.143","172.16.165.165","TCP","1514","80  >  49452 [ACK] Seq=375031 Ack=1063 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1877","37.843397","37.200.69.143","172.16.165.165","TCP","1514","80  >  49452 [ACK] Seq=376491 Ack=1063 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1878","37.843397","37.200.69.143","172.16.165.165","TCP","674","80  >  49452 [PSH, ACK] Seq=377951 Ack=1063 Win=64240 Len=620 [TCP segment of a reassembled PDU]"
"1879","37.843421","172.16.165.165","37.200.69.143","TCP","54","49452  >  80 [ACK] Seq=1063 Ack=378571 Win=64240 Len=0"
"1880","37.937465","37.200.69.143","172.16.165.165","TCP","1409","80  >  49452 [PSH, ACK] Seq=378571 Ack=1063 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"1881","37.938397","37.200.69.143","172.16.165.165","TCP","1514","80  >  49452 [ACK] Seq=379926 Ack=1063 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1882","37.938398","37.200.69.143","172.16.165.165","TCP","1514","80  >  49452 [ACK] Seq=381386 Ack=1063 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1883","37.938398","37.200.69.143","172.16.165.165","TCP","1199","80  >  49452 [PSH, ACK] Seq=382846 Ack=1063 Win=64240 Len=1145 [TCP segment of a reassembled PDU]"
"1884","37.938415","172.16.165.165","37.200.69.143","TCP","54","49452  >  80 [ACK] Seq=1063 Ack=383991 Win=64240 Len=0"
"1885","37.953609","37.200.69.143","172.16.165.165","TCP","1409","80  >  49452 [PSH, ACK] Seq=383991 Ack=1063 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"1886","37.953906","37.200.69.143","172.16.165.165","TCP","1514","80  >  49452 [ACK] Seq=385346 Ack=1063 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1887","37.953907","37.200.69.143","172.16.165.165","TCP","1514","80  >  49452 [ACK] Seq=386806 Ack=1063 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1888","37.953907","37.200.69.143","172.16.165.165","TCP","1199","80  >  49452 [PSH, ACK] Seq=388266 Ack=1063 Win=64240 Len=1145 [TCP segment of a reassembled PDU]"
"1889","37.953924","172.16.165.165","37.200.69.143","TCP","54","49452  >  80 [ACK] Seq=1063 Ack=389411 Win=64240 Len=0"
"1890","37.953998","37.200.69.143","172.16.165.165","TCP","1409","80  >  49452 [PSH, ACK] Seq=389411 Ack=1063 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"1891","37.953999","37.200.69.143","172.16.165.165","TCP","1409","80  >  49452 [PSH, ACK] Seq=390766 Ack=1063 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"1892","37.954006","172.16.165.165","37.200.69.143","TCP","54","49452  >  80 [ACK] Seq=1063 Ack=392121 Win=64240 Len=0"
"1893","37.954061","37.200.69.143","172.16.165.165","TCP","1409","80  >  49452 [PSH, ACK] Seq=392121 Ack=1063 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"1894","37.954062","37.200.69.143","172.16.165.165","TCP","1409","80  >  49452 [PSH, ACK] Seq=393476 Ack=1063 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"1895","37.954069","172.16.165.165","37.200.69.143","TCP","54","49452  >  80 [ACK] Seq=1063 Ack=394831 Win=64240 Len=0"
"1896","38.012022","37.200.69.143","172.16.165.165","TCP","1409","80  >  49452 [PSH, ACK] Seq=394831 Ack=1063 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"1897","38.012341","37.200.69.143","172.16.165.165","TCP","1409","80  >  49452 [PSH, ACK] Seq=396186 Ack=1063 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"1898","38.012350","172.16.165.165","37.200.69.143","TCP","54","49452  >  80 [ACK] Seq=1063 Ack=397541 Win=64240 Len=0"
"1899","38.012921","37.200.69.143","172.16.165.165","TCP","1409","80  >  49452 [PSH, ACK] Seq=397541 Ack=1063 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"1900","38.013235","37.200.69.143","172.16.165.165","TCP","1514","80  >  49452 [ACK] Seq=398896 Ack=1063 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1901","38.013247","172.16.165.165","37.200.69.143","TCP","54","49452  >  80 [ACK] Seq=1063 Ack=400356 Win=64240 Len=0"
"1902","38.013309","37.200.69.143","172.16.165.165","TCP","1514","80  >  49452 [ACK] Seq=400356 Ack=1063 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1903","38.013438","37.200.69.143","172.16.165.165","TCP","1514","80  >  49452 [ACK] Seq=401816 Ack=1063 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1904","38.013439","37.200.69.143","172.16.165.165","TCP","1514","80  >  49452 [ACK] Seq=403276 Ack=1063 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1905","38.013439","37.200.69.143","172.16.165.165","TCP","989","80  >  49452 [PSH, ACK] Seq=404736 Ack=1063 Win=64240 Len=935 [TCP segment of a reassembled PDU]"
"1906","38.013439","37.200.69.143","172.16.165.165","TCP","1409","80  >  49452 [PSH, ACK] Seq=405671 Ack=1063 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"1907","38.013455","172.16.165.165","37.200.69.143","TCP","54","49452  >  80 [ACK] Seq=1063 Ack=407026 Win=64240 Len=0"
"1908","38.063133","37.200.69.143","172.16.165.165","TCP","1409","80  >  49452 [PSH, ACK] Seq=407026 Ack=1063 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"1909","38.063454","37.200.69.143","172.16.165.165","TCP","1409","80  >  49452 [PSH, ACK] Seq=408381 Ack=1063 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"1910","38.063470","172.16.165.165","37.200.69.143","TCP","54","49452  >  80 [ACK] Seq=1063 Ack=409736 Win=64240 Len=0"
"1911","38.064198","37.200.69.143","172.16.165.165","TCP","1514","80  >  49452 [ACK] Seq=409736 Ack=1063 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1912","38.064199","37.200.69.143","172.16.165.165","TCP","1304","80  >  49452 [PSH, ACK] Seq=411196 Ack=1063 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"1913","38.064213","172.16.165.165","37.200.69.143","TCP","54","49452  >  80 [ACK] Seq=1063 Ack=412446 Win=64240 Len=0"
"1914","38.064259","37.200.69.143","172.16.165.165","TCP","1409","80  >  49452 [PSH, ACK] Seq=412446 Ack=1063 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"1915","38.128141","37.200.69.143","172.16.165.165","TCP","1409","80  >  49452 [PSH, ACK] Seq=413801 Ack=1063 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"1916","38.128169","172.16.165.165","37.200.69.143","TCP","54","49452  >  80 [ACK] Seq=1063 Ack=415156 Win=64240 Len=0"
"1917","38.128469","37.200.69.143","172.16.165.165","TCP","1409","80  >  49452 [PSH, ACK] Seq=415156 Ack=1063 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"1918","38.129245","37.200.69.143","172.16.165.165","TCP","1514","80  >  49452 [ACK] Seq=416511 Ack=1063 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1919","38.129246","37.200.69.143","172.16.165.165","TCP","1304","80  >  49452 [PSH, ACK] Seq=417971 Ack=1063 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"1920","38.129266","172.16.165.165","37.200.69.143","TCP","54","49452  >  80 [ACK] Seq=1063 Ack=419221 Win=64240 Len=0"
"1921","38.129313","37.200.69.143","172.16.165.165","TCP","1409","80  >  49452 [PSH, ACK] Seq=419221 Ack=1063 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"1922","38.129338","37.200.69.143","172.16.165.165","TCP","1409","80  >  49452 [PSH, ACK] Seq=420576 Ack=1063 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"1923","38.129342","172.16.165.165","37.200.69.143","TCP","54","49452  >  80 [ACK] Seq=1063 Ack=421931 Win=64240 Len=0"
"1924","38.223412","37.200.69.143","172.16.165.165","TCP","1409","80  >  49452 [PSH, ACK] Seq=421931 Ack=1063 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"1925","38.224218","37.200.69.143","172.16.165.165","TCP","1409","80  >  49452 [PSH, ACK] Seq=423286 Ack=1063 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"1926","38.224220","37.200.69.143","172.16.165.165","TCP","1514","80  >  49452 [ACK] Seq=424641 Ack=1063 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1927","38.224241","172.16.165.165","37.200.69.143","TCP","54","49452  >  80 [ACK] Seq=1063 Ack=426101 Win=64240 Len=0"
"1928","38.224316","37.200.69.143","172.16.165.165","TCP","1514","80  >  49452 [ACK] Seq=426101 Ack=1063 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1929","38.224317","37.200.69.143","172.16.165.165","TCP","1199","80  >  49452 [PSH, ACK] Seq=427561 Ack=1063 Win=64240 Len=1145 [TCP segment of a reassembled PDU]"
"1930","38.224317","37.200.69.143","172.16.165.165","TCP","1409","80  >  49452 [PSH, ACK] Seq=428706 Ack=1063 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"1931","38.224330","172.16.165.165","37.200.69.143","TCP","54","49452  >  80 [ACK] Seq=1063 Ack=430061 Win=64240 Len=0"
"1932","38.224538","37.200.69.143","172.16.165.165","TCP","1514","80  >  49452 [ACK] Seq=430061 Ack=1063 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1933","38.224539","37.200.69.143","172.16.165.165","TCP","1514","80  >  49452 [ACK] Seq=431521 Ack=1063 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1934","38.224566","37.200.69.143","172.16.165.165","TCP","1199","80  >  49452 [PSH, ACK] Seq=432981 Ack=1063 Win=64240 Len=1145 [TCP segment of a reassembled PDU]"
"1935","38.224567","37.200.69.143","172.16.165.165","TCP","1409","80  >  49452 [PSH, ACK] Seq=434126 Ack=1063 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"1936","38.224578","172.16.165.165","37.200.69.143","TCP","54","49452  >  80 [ACK] Seq=1063 Ack=435481 Win=64240 Len=0"
"1937","38.224633","37.200.69.143","172.16.165.165","TCP","1409","80  >  49452 [PSH, ACK] Seq=435481 Ack=1063 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"1938","38.224637","37.200.69.143","172.16.165.165","TCP","1409","80  >  49452 [PSH, ACK] Seq=436836 Ack=1063 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"1939","38.224646","172.16.165.165","37.200.69.143","TCP","54","49452  >  80 [ACK] Seq=1063 Ack=438191 Win=64240 Len=0"
"1940","38.287067","37.200.69.143","172.16.165.165","TCP","1409","80  >  49452 [PSH, ACK] Seq=438191 Ack=1063 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"1941","38.287446","37.200.69.143","172.16.165.165","TCP","1514","80  >  49452 [ACK] Seq=439546 Ack=1063 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1942","38.287447","37.200.69.143","172.16.165.165","TCP","1304","80  >  49452 [PSH, ACK] Seq=441006 Ack=1063 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"1943","38.287467","172.16.165.165","37.200.69.143","TCP","54","49452  >  80 [ACK] Seq=1063 Ack=442256 Win=64240 Len=0"
"1944","38.287521","37.200.69.143","172.16.165.165","TCP","1409","80  >  49452 [PSH, ACK] Seq=442256 Ack=1063 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"1945","38.298935","37.200.69.143","172.16.165.165","TCP","1409","80  >  49452 [PSH, ACK] Seq=443611 Ack=1063 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"1946","38.298959","172.16.165.165","37.200.69.143","TCP","54","49452  >  80 [ACK] Seq=1063 Ack=444966 Win=64240 Len=0"
"1947","38.300225","37.200.69.143","172.16.165.165","TCP","1514","80  >  49452 [ACK] Seq=444966 Ack=1063 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1948","38.300226","37.200.69.143","172.16.165.165","TCP","1514","80  >  49452 [ACK] Seq=446426 Ack=1063 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1949","38.300227","37.200.69.143","172.16.165.165","TCP","1514","80  >  49452 [ACK] Seq=447886 Ack=1063 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1950","38.300227","37.200.69.143","172.16.165.165","TCP","1514","80  >  49452 [ACK] Seq=449346 Ack=1063 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1951","38.300228","37.200.69.143","172.16.165.165","TCP","1514","80  >  49452 [ACK] Seq=450806 Ack=1063 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1952","38.300230","37.200.69.143","172.16.165.165","TCP","1514","80  >  49452 [ACK] Seq=452266 Ack=1063 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1953","38.300232","37.200.69.143","172.16.165.165","TCP","779","80  >  49452 [PSH, ACK] Seq=453726 Ack=1063 Win=64240 Len=725 [TCP segment of a reassembled PDU]"
"1954","38.300261","172.16.165.165","37.200.69.143","TCP","54","49452  >  80 [ACK] Seq=1063 Ack=454451 Win=63515 Len=0"
"1955","38.300356","37.200.69.143","172.16.165.165","TCP","1514","80  >  49452 [ACK] Seq=454451 Ack=1063 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1956","38.300356","37.200.69.143","172.16.165.165","TCP","1304","80  >  49452 [PSH, ACK] Seq=455911 Ack=1063 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"1957","38.300367","172.16.165.165","37.200.69.143","TCP","54","49452  >  80 [ACK] Seq=1063 Ack=457161 Win=60805 Len=0"
"1958","38.300458","172.16.165.165","37.200.69.143","TCP","54","[TCP Window Update] 49452  >  80 [ACK] Seq=1063 Ack=457161 Win=64240 Len=0"
"1959","38.349674","37.200.69.143","172.16.165.165","TCP","1409","80  >  49452 [PSH, ACK] Seq=457161 Ack=1063 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"1960","38.350241","37.200.69.143","172.16.165.165","TCP","1409","80  >  49452 [PSH, ACK] Seq=458516 Ack=1063 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"1961","38.350271","172.16.165.165","37.200.69.143","TCP","54","49452  >  80 [ACK] Seq=1063 Ack=459871 Win=64240 Len=0"
"1962","38.350520","37.200.69.143","172.16.165.165","TCP","1514","80  >  49452 [ACK] Seq=459871 Ack=1063 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1963","38.350679","37.200.69.143","172.16.165.165","TCP","1514","80  >  49452 [ACK] Seq=461331 Ack=1063 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1964","38.350679","37.200.69.143","172.16.165.165","TCP","1199","80  >  49452 [PSH, ACK] Seq=462791 Ack=1063 Win=64240 Len=1145 [TCP segment of a reassembled PDU]"
"1965","38.350679","37.200.69.143","172.16.165.165","TCP","1514","80  >  49452 [ACK] Seq=463936 Ack=1063 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1966","38.350680","37.200.69.143","172.16.165.165","TCP","1304","80  >  49452 [PSH, ACK] Seq=465396 Ack=1063 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"1967","38.350689","172.16.165.165","37.200.69.143","TCP","54","49452  >  80 [ACK] Seq=1063 Ack=466646 Win=64240 Len=0"
"1968","38.414572","37.200.69.143","172.16.165.165","TCP","1409","80  >  49452 [PSH, ACK] Seq=466646 Ack=1063 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"1969","38.415578","37.200.69.143","172.16.165.165","TCP","1514","80  >  49452 [ACK] Seq=468001 Ack=1063 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1970","38.415579","37.200.69.143","172.16.165.165","TCP","1304","80  >  49452 [PSH, ACK] Seq=469461 Ack=1063 Win=64240 Len=1250 [TCP segment of a reassembled PDU]"
"1971","38.415644","172.16.165.165","37.200.69.143","TCP","54","49452  >  80 [ACK] Seq=1063 Ack=470711 Win=64240 Len=0"
"1972","38.415848","37.200.69.143","172.16.165.165","TCP","1514","80  >  49452 [ACK] Seq=470711 Ack=1063 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1973","38.415849","37.200.69.143","172.16.165.165","TCP","1514","80  >  49452 [ACK] Seq=472171 Ack=1063 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1974","38.415850","37.200.69.143","172.16.165.165","TCP","1199","80  >  49452 [PSH, ACK] Seq=473631 Ack=1063 Win=64240 Len=1145 [TCP segment of a reassembled PDU]"
"1975","38.415863","172.16.165.165","37.200.69.143","TCP","54","49452  >  80 [ACK] Seq=1063 Ack=474776 Win=64240 Len=0"
"1976","38.445109","37.200.69.143","172.16.165.165","TCP","1409","80  >  49452 [PSH, ACK] Seq=474776 Ack=1063 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"1977","38.445534","37.200.69.143","172.16.165.165","TCP","1409","80  >  49452 [PSH, ACK] Seq=476131 Ack=1063 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"1978","38.445546","172.16.165.165","37.200.69.143","TCP","54","49452  >  80 [ACK] Seq=1063 Ack=477486 Win=64240 Len=0"
"1979","38.446505","37.200.69.143","172.16.165.165","TCP","1409","80  >  49452 [PSH, ACK] Seq=477486 Ack=1063 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"1980","38.546646","37.200.69.143","172.16.165.165","TCP","1409","[TCP Retransmission] 80  >  49452 [PSH, ACK] Seq=477486 Ack=1063 Win=64240 Len=1355"
"1981","38.546671","172.16.165.165","37.200.69.143","TCP","54","49452  >  80 [ACK] Seq=1063 Ack=478841 Win=62885 Len=0"
"1982","38.573600","37.200.69.143","172.16.165.165","TCP","1409","80  >  49452 [PSH, ACK] Seq=478841 Ack=1063 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"1983","38.574290","37.200.69.143","172.16.165.165","TCP","1409","80  >  49452 [PSH, ACK] Seq=480196 Ack=1063 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"1984","38.574312","172.16.165.165","37.200.69.143","TCP","54","49452  >  80 [ACK] Seq=1063 Ack=481551 Win=64240 Len=0"
"1985","38.574384","37.200.69.143","172.16.165.165","TCP","1409","80  >  49452 [PSH, ACK] Seq=481551 Ack=1063 Win=64240 Len=1355 [TCP segment of a reassembled PDU]"
"1986","38.574645","37.200.69.143","172.16.165.165","TCP","1514","80  >  49452 [ACK] Seq=482906 Ack=1063 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1987","38.574646","37.200.69.143","172.16.165.165","TCP","1514","80  >  49452 [ACK] Seq=484366 Ack=1063 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1988","38.574646","37.200.69.143","172.16.165.165","TCP","1514","80  >  49452 [ACK] Seq=485826 Ack=1063 Win=64240 Len=1460 [TCP segment of a reassembled PDU]"
"1989","38.574647","37.200.69.143","172.16.165.165","TCP","1094","80  >  49452 [PSH, ACK] Seq=487286 Ack=1063 Win=64240 Len=1040 [TCP segment of a reassembled PDU]"
"1990","38.574670","172.16.165.165","37.200.69.143","TCP","54","49452  >  80 [ACK] Seq=1063 Ack=488326 Win=64240 Len=0"
"1991","38.732197","37.200.69.143","172.16.165.165","HTTP","941","HTTP/1.1 200 OK  (application/x-msdownload)"
"1992","38.833665","37.200.69.143","172.16.165.165","TCP","941","[TCP Retransmission] 80  >  49452 [PSH, ACK] Seq=488326 Ack=1063 Win=64240 Len=887"
"1993","38.833682","172.16.165.165","37.200.69.143","TCP","54","49452  >  80 [ACK] Seq=1063 Ack=489213 Win=63353 Len=0"
